age,balance,housing,contact,day,duration,campaign,previous,poutcome,response,balance_housing
48,4906,1,cellular,20,3.33,1,1,failure,no,4906
31,503,0,cellular,20,2.97,1,0,unknown,no,0
32,5806,1,cellular,20,25.05,2,0,unknown,yes,5806
34,7962,1,cellular,20,1.6,2,0,unknown,no,7962
30,2153,0,telephone,20,0.48,1,0,unknown,no,0
45,8032,0,cellular,20,1.22,1,0,unknown,no,0
34,455,1,cellular,20,1.47,1,0,unknown,no,455
51,8180,1,cellular,20,1.43,1,0,unknown,no,8180
35,127,0,cellular,20,1.57,2,0,unknown,no,0
56,401,1,telephone,20,0.43,1,0,unknown,no,401
30,2289,1,cellular,20,2.22,1,0,unknown,no,2289
50,4121,1,cellular,20,2.95,1,0,unknown,no,4121
54,1691,1,cellular,20,3.1,1,0,unknown,no,1691
31,900,1,cellular,20,5.35,2,4,other,no,900
33,2339,1,cellular,20,3.67,1,0,unknown,no,2339
41,683,0,cellular,20,1.28,1,0,unknown,no,0
38,433,0,cellular,20,1.35,2,3,failure,no,0
52,0,0,cellular,20,0.32,1,0,unknown,no,0
40,196,1,cellular,20,0.67,1,0,unknown,no,196
38,4335,1,cellular,20,10.67,1,0,unknown,no,4335
35,5304,1,cellular,20,5.67,1,2,failure,no,5304
34,797,1,cellular,20,1.47,1,1,failure,no,797
34,262,0,cellular,20,6.18,1,0,unknown,no,0
53,8892,1,cellular,20,2.52,1,0,unknown,no,8892
45,20138,1,cellular,20,14.52,5,0,unknown,yes,20138
31,450,0,cellular,20,1.85,2,4,failure,no,0
48,3520,1,cellular,20,1.22,4,0,unknown,no,3520
57,412,0,cellular,20,2.05,1,0,unknown,no,0
47,1315,0,cellular,20,5.48,4,0,unknown,yes,0
39,519,1,cellular,20,2.48,1,14,failure,no,519
37,7100,0,cellular,20,12.62,2,0,unknown,no,0
31,1539,1,cellular,20,1.12,6,9,failure,no,1539
32,3192,0,cellular,20,0.73,1,0,unknown,no,0
33,0,0,cellular,20,3.87,1,0,unknown,no,0
32,11512,1,cellular,20,5.02,1,1,failure,no,11512
52,1115,1,cellular,20,1.15,1,2,failure,no,1115
31,5607,0,cellular,20,3.05,2,1,failure,no,0
39,8152,0,cellular,20,1.33,1,0,unknown,no,0
40,1604,0,cellular,20,1.95,1,0,unknown,no,0
49,5711,0,cellular,20,1.48,1,0,unknown,no,0
33,2254,1,cellular,20,1.48,1,0,unknown,no,2254
30,1015,1,cellular,20,0.4,1,8,failure,no,1015
37,0,0,cellular,20,0.88,3,0,unknown,no,0
30,2766,1,cellular,20,4.07,1,0,unknown,no,2766
39,782,1,cellular,20,2.7,3,0,unknown,no,782
47,-744,1,cellular,20,20.93,1,0,unknown,no,-744
44,1103,0,cellular,20,1.37,1,0,unknown,no,0
39,3384,1,telephone,20,0.65,1,0,unknown,no,3384
31,0,1,cellular,20,0.38,1,0,unknown,no,0
34,4223,0,cellular,20,2.22,1,0,unknown,no,0
50,1878,1,cellular,20,0.75,2,11,failure,no,1878
30,2153,1,cellular,20,2.32,1,0,unknown,no,2153
31,1086,0,cellular,20,6.83,1,0,unknown,no,0
30,5746,1,telephone,20,2.08,2,0,unknown,no,5746
57,1888,0,cellular,20,1.33,1,0,unknown,no,0
31,268,1,cellular,20,1.55,2,0,unknown,no,268
32,8957,0,cellular,20,2.42,1,0,unknown,no,0
51,10834,1,cellular,20,1.43,1,0,unknown,no,10834
41,98,0,cellular,20,3,1,6,failure,no,0
31,54,0,cellular,20,12.92,1,0,unknown,no,0
52,4269,1,cellular,20,0.73,1,0,unknown,no,4269
48,3230,1,telephone,20,3.45,3,0,unknown,no,3230
31,328,1,cellular,20,1.48,1,0,unknown,no,328
59,4190,1,cellular,20,3.68,1,0,unknown,no,4190
37,693,0,cellular,20,0.98,2,0,unknown,no,0
46,0,0,cellular,20,8.85,1,1,failure,yes,0
37,862,0,cellular,20,1.42,1,2,failure,no,0
46,1,0,cellular,20,3.33,1,0,unknown,no,0
39,1317,1,cellular,20,9.05,1,4,other,yes,1317
57,3815,0,telephone,20,1.5,2,0,unknown,no,0
55,9774,1,cellular,20,3.78,1,0,unknown,no,9774
41,1539,0,cellular,20,1.67,2,0,unknown,no,0
55,361,1,cellular,20,4.87,2,0,unknown,no,361
46,3455,1,cellular,20,2,4,2,failure,no,3455
56,23,0,cellular,20,14.28,3,0,unknown,yes,0
32,1249,1,cellular,20,2.67,1,4,other,no,1249
44,-230,1,cellular,20,5.87,1,1,failure,no,-230
34,16,1,cellular,20,5.67,1,0,unknown,no,16
36,-872,1,cellular,20,2.55,1,1,failure,no,-872
35,667,0,cellular,20,2.97,1,0,unknown,no,0
32,305,1,cellular,20,1.22,1,0,unknown,no,305
50,2590,1,telephone,20,4.68,2,6,failure,no,2590
30,-174,0,cellular,20,1.33,1,0,unknown,no,0
30,925,0,cellular,20,4,1,0,unknown,no,0
55,10065,0,cellular,20,3.28,5,3,failure,no,0
32,3201,1,cellular,20,1.63,1,5,failure,no,3201
39,7,1,cellular,20,15.52,4,0,unknown,yes,7
30,4888,1,cellular,20,4.57,2,0,unknown,no,4888
30,3086,1,cellular,20,2.5,1,0,unknown,no,3086
33,1434,1,cellular,20,3.33,1,0,unknown,no,1434
33,2904,0,cellular,20,0.7,1,0,unknown,no,0
41,6596,1,cellular,20,1.47,1,0,unknown,no,6596
31,11386,1,cellular,20,5.93,1,0,unknown,no,11386
30,3929,1,cellular,20,9.88,1,0,unknown,yes,3929
34,273,1,cellular,20,5.13,1,1,success,no,273
31,10,0,cellular,20,4.72,1,0,unknown,no,0
36,0,1,cellular,20,2.32,1,0,unknown,no,0
32,3651,1,cellular,20,2.37,3,0,unknown,no,3651
36,20451,0,cellular,20,1.15,3,0,unknown,no,0
35,-476,1,cellular,20,0.95,6,4,failure,no,-476
51,56,1,cellular,20,1.18,2,0,unknown,no,56
44,-289,0,cellular,20,8.12,1,1,other,no,0
45,5769,0,cellular,20,0.98,3,0,unknown,no,0
32,3166,1,cellular,20,6.97,3,0,unknown,no,3166
36,2235,1,cellular,20,4.78,2,0,unknown,no,2235
30,78,1,cellular,20,2.45,2,0,unknown,no,78
30,399,0,cellular,20,4.7,2,0,unknown,no,0
51,3185,1,cellular,20,3.12,2,0,unknown,no,3185
47,186,0,cellular,20,1.17,2,0,unknown,no,0
53,21522,0,cellular,20,1.38,3,4,failure,no,0
50,421,0,cellular,20,0.37,5,0,unknown,no,0
39,225,1,cellular,20,9.23,2,0,unknown,no,225
33,-281,1,cellular,20,4.7,1,0,unknown,no,-281
49,2143,0,cellular,20,3.77,3,0,unknown,no,0
46,628,0,cellular,20,7.57,5,0,unknown,no,0
44,10386,1,cellular,20,1.58,1,0,unknown,no,10386
55,166,0,cellular,20,5.4,7,4,failure,no,0
47,3844,1,cellular,20,4.27,4,0,unknown,no,3844
34,13204,1,cellular,20,3.28,2,0,unknown,no,13204
37,-272,0,cellular,20,1.73,3,6,failure,no,0
30,10735,0,cellular,20,1.05,1,0,unknown,no,0
45,7,0,cellular,20,11.52,1,0,unknown,yes,0
32,4582,1,cellular,20,6.28,3,0,unknown,no,4582
31,14387,1,cellular,20,2.13,1,0,unknown,no,14387
42,2145,0,cellular,20,2.07,3,0,unknown,no,0
30,4091,0,cellular,20,1.6,2,0,unknown,no,0
32,5,0,cellular,20,4.48,1,0,unknown,no,0
42,985,0,cellular,20,2.35,2,0,unknown,no,0
32,999,1,cellular,20,0.83,1,0,unknown,no,999
33,4465,1,cellular,20,2.68,1,2,failure,no,4465
39,369,0,cellular,20,3.73,1,0,unknown,no,0
58,16119,0,telephone,20,3.13,2,0,unknown,no,0
32,2478,0,cellular,20,6.58,1,0,unknown,no,0
43,699,1,cellular,20,20.97,2,2,other,yes,699
34,16489,1,cellular,20,2.42,1,0,unknown,no,16489
53,421,1,cellular,20,11.28,1,0,unknown,yes,421
33,261,1,cellular,20,4.2,1,0,unknown,no,261
35,5250,1,cellular,20,6.05,1,0,unknown,no,5250
44,3812,0,cellular,20,2.87,2,0,unknown,no,0
43,4333,1,cellular,20,24.83,3,0,unknown,yes,4333
37,1060,0,cellular,20,2.08,3,0,unknown,no,0
56,1803,0,cellular,20,5.08,2,0,unknown,no,0
33,557,1,cellular,20,1.48,1,1,failure,no,557
42,6754,0,cellular,20,1.35,2,0,unknown,no,0
33,785,1,cellular,20,2.32,1,0,unknown,no,785
40,4441,1,cellular,20,2.55,2,2,failure,no,4441
38,868,0,cellular,20,7.53,2,0,unknown,no,0
53,3815,0,telephone,20,1.25,2,3,failure,no,0
47,2,1,cellular,20,11.02,4,1,failure,no,2
54,300,1,cellular,20,9.37,2,0,unknown,yes,300
33,2711,0,cellular,20,3.07,1,1,failure,no,0
31,16,0,cellular,20,1.22,1,0,unknown,no,0
47,5041,0,cellular,20,3.07,1,0,unknown,no,0
48,2675,0,cellular,20,2.05,1,0,unknown,no,0
31,592,0,cellular,20,2.07,1,0,unknown,no,0
43,3550,0,cellular,20,19.23,1,0,unknown,yes,0
33,3827,0,cellular,20,5.98,1,0,unknown,no,0
39,1209,0,cellular,20,1,1,0,unknown,no,0
58,5763,0,cellular,20,0.87,1,0,unknown,no,0
32,10142,1,cellular,20,4.15,1,0,unknown,no,10142
32,514,1,cellular,20,2.73,1,0,unknown,no,514
57,1172,1,cellular,20,1.2,1,0,unknown,no,1172
53,8112,1,cellular,20,1.07,1,0,unknown,no,8112
52,105,0,cellular,20,1.6,1,0,unknown,no,0
30,7773,1,cellular,20,11.75,1,0,unknown,yes,7773
38,0,1,cellular,20,4.17,1,2,failure,no,0
40,2243,0,cellular,20,2.97,4,0,unknown,no,0
32,12705,1,cellular,20,3.52,1,0,unknown,no,12705
38,5506,0,cellular,20,1.23,1,0,unknown,no,0
34,2677,1,cellular,20,4.32,1,0,unknown,no,2677
55,1102,1,cellular,20,3.25,1,2,failure,no,1102
51,575,0,cellular,20,2.8,1,0,unknown,no,0
37,3,0,cellular,20,1.6,1,0,unknown,no,0
30,1794,0,cellular,20,17.25,1,0,unknown,yes,0
35,258,1,cellular,20,2.4,1,0,unknown,no,258
36,2032,0,cellular,20,12.27,1,0,unknown,yes,0
57,2236,1,telephone,20,0.85,8,2,failure,no,2236
36,2685,0,cellular,20,1.85,2,0,unknown,no,0
33,3605,1,cellular,20,5.13,1,0,unknown,no,3605
42,7704,1,cellular,20,2.55,3,0,unknown,no,7704
43,1646,1,cellular,20,3.57,1,0,unknown,no,1646
32,726,1,cellular,20,3.13,2,0,unknown,no,726
32,5205,0,cellular,20,5.87,1,0,unknown,no,0
30,9720,0,cellular,20,4.25,2,0,unknown,no,0
46,197,0,cellular,20,1.97,4,0,unknown,no,0
40,7711,1,cellular,20,3.17,5,1,failure,no,7711
31,307,0,cellular,20,9.95,2,0,unknown,no,0
31,2591,1,cellular,20,0.92,1,0,unknown,no,2591
34,1545,1,cellular,20,14.92,1,2,failure,no,1545
32,2555,1,cellular,20,2.08,1,0,unknown,no,2555
33,53,0,cellular,20,1.88,1,0,unknown,no,0
32,12686,1,cellular,20,2.93,1,1,failure,no,12686
40,60,0,cellular,20,5.42,2,0,unknown,no,0
33,3401,0,cellular,20,4.22,1,0,unknown,yes,0
38,1327,1,cellular,20,4.62,1,0,unknown,no,1327
31,3706,1,cellular,20,2.15,1,0,unknown,no,3706
38,1110,1,cellular,20,14.8,2,2,failure,yes,1110
41,875,1,cellular,20,3.28,1,0,unknown,no,875
30,1930,0,cellular,20,1.33,1,0,unknown,no,0
51,-153,0,cellular,20,1.2,2,4,failure,no,0
39,2450,0,cellular,20,6.37,2,0,unknown,no,0
36,7449,1,cellular,20,3.12,2,0,unknown,no,7449
31,627,0,cellular,20,8.1,2,0,unknown,no,0
46,2869,1,cellular,20,2.52,2,0,unknown,no,2869
51,7928,1,cellular,20,2.07,1,0,unknown,no,7928
36,0,0,cellular,20,1.33,1,0,unknown,no,0
57,1556,1,cellular,20,5.67,1,0,unknown,no,1556
37,836,1,cellular,20,3.72,1,2,failure,no,836
35,3863,1,cellular,20,3.98,1,0,unknown,no,3863
44,7876,1,cellular,20,3.53,1,2,failure,no,7876
37,3068,1,cellular,20,6.17,2,1,other,yes,3068
32,983,1,cellular,20,8.33,2,1,failure,yes,983
48,1348,0,cellular,20,2.07,1,0,unknown,no,0
34,3035,0,cellular,20,19.43,1,0,unknown,no,0
31,0,1,cellular,20,4.3,1,0,unknown,no,0
30,1456,1,cellular,20,3.78,1,0,unknown,no,1456
34,5007,1,cellular,20,0.85,1,0,unknown,no,5007
34,1979,1,cellular,20,4.72,1,0,unknown,no,1979
30,10667,0,cellular,20,2.33,1,0,unknown,no,0
34,2283,0,cellular,20,13.17,1,0,unknown,no,0
49,4465,1,cellular,20,1.2,2,0,unknown,no,4465
31,9911,0,cellular,20,10.07,1,0,unknown,no,0
34,17672,0,cellular,20,9.13,1,0,unknown,no,0
43,5704,1,cellular,20,2.57,3,2,failure,no,5704
31,-282,1,cellular,20,2.18,3,0,unknown,no,-282
59,13836,0,telephone,20,12.22,1,0,unknown,no,0
59,2396,0,cellular,20,8.13,1,0,unknown,yes,0
38,0,0,cellular,20,4.43,3,0,unknown,no,0
33,1354,1,cellular,20,2.17,2,0,unknown,no,1354
59,6888,0,telephone,20,17.08,2,0,unknown,yes,0
40,452,0,cellular,20,1.63,1,0,unknown,no,0
31,8460,0,cellular,20,1.13,1,0,unknown,no,0
53,6503,1,cellular,20,2.38,1,0,unknown,no,6503
37,1624,1,cellular,20,9.32,2,0,unknown,no,1624
42,2906,0,cellular,20,5.83,1,0,unknown,no,0
31,10287,1,cellular,20,4.88,1,0,unknown,no,10287
35,3102,1,cellular,20,2.3,1,0,unknown,no,3102
33,3404,1,cellular,20,1.75,2,3,failure,no,3404
53,1561,0,cellular,20,11.48,2,0,unknown,no,0
33,21854,1,cellular,20,3.58,2,0,unknown,no,21854
49,502,1,cellular,20,1.73,5,0,unknown,no,502
34,56,1,cellular,20,5.18,3,1,failure,no,56
44,3953,1,cellular,20,11.02,1,0,unknown,no,3953
37,2424,0,cellular,20,10.55,2,2,other,no,0
32,781,0,cellular,20,5.08,1,0,unknown,no,0
51,6659,1,cellular,20,3.18,2,1,failure,no,6659
59,1083,0,cellular,20,2.08,2,0,unknown,no,0
41,60,1,cellular,20,3.98,2,0,unknown,no,60
58,5087,0,cellular,20,1.05,2,1,failure,no,0
35,725,1,cellular,20,3.65,7,1,failure,no,725
49,7426,0,telephone,20,1.08,2,0,unknown,no,0
35,0,1,telephone,20,1.02,3,0,unknown,no,0
43,0,1,cellular,20,2.05,3,0,unknown,no,0
33,4409,0,cellular,20,1.53,2,0,unknown,no,0
30,782,1,cellular,20,7.7,4,0,unknown,no,782
59,0,0,cellular,20,6.05,2,6,other,no,0
39,4314,1,cellular,20,2.35,4,0,unknown,no,4314
33,631,0,cellular,20,0.85,2,0,unknown,no,0
36,8785,1,cellular,20,7.08,2,0,unknown,no,8785
37,1184,1,cellular,20,2.48,2,0,unknown,no,1184
54,1660,0,cellular,20,5.62,3,0,unknown,no,0
59,644,0,telephone,20,9.12,2,0,unknown,no,0
31,438,1,cellular,20,2.75,1,2,failure,no,438
39,1957,1,cellular,20,0.78,1,0,unknown,no,1957
36,21,0,telephone,20,0.58,1,0,unknown,no,0
38,-23,0,cellular,20,0.8,2,0,unknown,no,0
33,4996,0,cellular,20,3.83,1,0,unknown,no,0
37,459,0,cellular,20,1.82,4,0,unknown,no,0
31,1515,1,cellular,20,6.02,1,0,unknown,no,1515
35,410,1,cellular,20,1.12,2,0,unknown,no,410
49,3710,1,telephone,20,1.78,2,0,unknown,no,3710
30,1259,0,cellular,20,7.25,1,0,unknown,no,0
32,901,1,cellular,20,2.33,1,0,unknown,no,901
31,40,1,cellular,20,4.9,2,0,unknown,no,40
34,5039,0,cellular,20,3.42,6,0,unknown,no,0
59,17056,1,cellular,20,7.83,2,0,unknown,no,17056
58,7429,0,cellular,20,3.32,1,0,unknown,no,0
31,782,1,cellular,20,7.12,1,0,unknown,no,782
33,3713,1,cellular,20,2.92,1,0,unknown,no,3713
48,7861,0,cellular,20,6.33,1,0,unknown,no,0
45,999,1,cellular,20,3.58,6,2,failure,no,999
44,18558,1,cellular,20,0.85,1,4,other,no,18558
57,3012,0,telephone,20,1.63,4,0,unknown,no,0
38,1696,0,cellular,20,4.45,2,0,unknown,no,0
35,3888,0,cellular,20,3.45,5,5,failure,no,0
30,732,0,cellular,20,2.98,1,0,unknown,no,0
43,28,1,cellular,20,1.22,1,0,unknown,no,28
52,3923,1,cellular,20,0.33,8,3,success,no,3923
39,155,1,cellular,20,0.33,6,26,failure,no,155
39,966,1,cellular,20,3.1,1,0,unknown,no,966
38,789,1,cellular,20,2,4,1,other,no,789
35,2467,0,cellular,20,5.32,5,0,unknown,no,0
43,14355,0,cellular,20,0.87,2,0,unknown,no,0
43,0,0,cellular,20,2.57,2,0,unknown,no,0
32,3829,0,cellular,20,4.45,1,0,unknown,no,0
44,3060,1,cellular,20,1.88,1,2,failure,no,3060
34,11350,1,cellular,20,2.65,1,0,unknown,no,11350
40,9541,0,cellular,20,2.13,2,1,failure,no,0
37,1016,1,cellular,20,3.25,3,1,failure,no,1016
51,653,1,cellular,20,0.27,9,37,other,no,653
32,5560,1,cellular,20,5.5,3,0,unknown,no,5560
38,0,1,telephone,20,0.42,2,0,unknown,no,0
38,3289,0,cellular,20,5.67,2,2,failure,no,0
36,1954,1,cellular,20,2.63,2,3,failure,no,1954
33,129,1,cellular,20,3.2,1,0,unknown,no,129
46,2087,0,cellular,20,12.8,3,0,unknown,yes,0
59,4263,0,cellular,20,7.1,2,0,unknown,no,0
45,-497,1,cellular,20,4.33,1,0,unknown,no,-497
37,315,0,cellular,20,5.87,1,0,unknown,no,0
52,3720,0,cellular,20,1.9,2,0,unknown,no,0
37,4760,1,cellular,20,3.12,2,0,unknown,no,4760
52,1527,0,cellular,20,4.6,1,1,other,no,0
43,2886,0,cellular,20,3.83,1,0,unknown,no,0
32,121,1,cellular,20,12.63,1,0,unknown,yes,121
52,3469,1,cellular,20,10.88,1,0,unknown,yes,3469
31,3837,0,cellular,20,5.67,1,0,unknown,no,0
47,2428,1,cellular,20,0.15,6,16,other,no,2428
31,1987,1,telephone,20,0.92,2,0,unknown,no,1987
50,3117,0,cellular,20,0.73,2,1,failure,no,0
30,370,0,cellular,20,2.37,1,0,unknown,no,0
43,6424,0,cellular,20,0.92,1,0,unknown,no,0
44,1397,0,cellular,20,5.43,1,0,unknown,no,0
37,4894,0,cellular,20,4,1,0,unknown,no,0
40,2574,1,cellular,20,8.62,1,0,unknown,no,2574
52,1466,0,cellular,20,2.5,1,0,unknown,no,0
59,2467,0,cellular,20,16.2,2,0,unknown,no,0
56,285,0,cellular,20,1.22,1,0,unknown,no,0
49,-471,1,cellular,20,1.28,3,7,failure,no,-471
31,1167,1,cellular,20,4.65,1,0,unknown,no,1167
43,5039,0,cellular,20,3.78,1,0,unknown,no,0
44,0,1,cellular,20,0.67,3,0,unknown,no,0
49,8422,1,cellular,20,2.77,3,0,unknown,no,8422
32,233,1,cellular,20,1.7,4,0,unknown,no,233
47,3070,0,cellular,20,2.4,2,0,unknown,no,0
31,3052,1,cellular,20,1.92,2,2,failure,no,3052
39,31,1,cellular,20,1.02,2,4,failure,no,31
37,33,1,cellular,20,1.77,2,1,failure,no,33
41,666,1,cellular,20,1.77,3,3,failure,no,666
31,5191,0,cellular,20,3.12,2,0,unknown,no,0
54,6410,0,cellular,20,1.68,2,0,unknown,no,0
37,2814,1,cellular,20,10.32,3,0,unknown,no,2814
49,5095,1,cellular,20,2.12,2,1,failure,no,5095
42,3396,1,telephone,20,1.55,4,0,unknown,no,3396
58,6237,1,cellular,20,1.47,2,0,unknown,no,6237
54,1502,0,cellular,20,0.72,3,0,unknown,no,0
30,2784,0,cellular,20,13.47,3,0,unknown,no,0
53,111,1,cellular,20,10,3,2,failure,no,111
31,6981,1,cellular,20,10.45,3,0,unknown,no,6981
35,2793,0,cellular,20,4.3,2,0,unknown,no,0
36,3649,1,cellular,20,6.65,2,2,failure,no,3649
40,3765,1,cellular,20,1.45,2,0,unknown,no,3765
31,-212,0,cellular,20,15.18,4,0,unknown,no,0
43,5670,1,cellular,20,0.72,4,2,failure,no,5670
37,9895,1,cellular,20,5.87,3,0,unknown,no,9895
34,558,0,cellular,20,1.8,2,0,unknown,no,0
33,145,1,cellular,20,4.37,3,0,unknown,no,145
53,7724,0,cellular,20,3.27,2,0,unknown,no,0
34,1433,0,cellular,20,1.85,3,3,failure,no,0
30,3817,1,cellular,20,1.73,5,0,unknown,no,3817
34,1518,1,cellular,20,2.13,2,0,unknown,no,1518
43,14679,1,cellular,20,2.75,3,0,unknown,no,14679
43,3311,1,telephone,20,1.75,2,3,other,no,3311
47,437,1,cellular,20,2.22,4,0,unknown,no,437
33,2548,1,cellular,20,2.98,2,0,unknown,no,2548
45,1273,1,cellular,20,3.43,2,3,failure,no,1273
30,1372,0,cellular,20,4,2,0,unknown,no,0
31,389,1,cellular,20,3.3,2,0,unknown,no,389
34,1995,1,cellular,20,2.15,2,0,unknown,no,1995
32,6982,1,cellular,20,3.73,2,1,failure,no,6982
30,511,1,cellular,20,2.62,3,0,unknown,no,511
49,-98,1,cellular,20,3.03,2,0,unknown,no,-98
38,7696,1,cellular,20,6.43,2,0,unknown,no,7696
35,911,1,cellular,20,7.23,2,5,other,no,911
41,-52,1,cellular,20,10.7,2,0,unknown,no,-52
58,2716,0,cellular,20,2.72,2,0,unknown,no,0
33,3514,1,cellular,20,3.57,2,2,failure,no,3514
34,16649,1,cellular,20,2.58,2,0,unknown,no,16649
31,148,1,cellular,20,19.08,4,0,unknown,no,148
35,1546,1,cellular,20,2.47,4,0,unknown,no,1546
43,4581,1,cellular,20,5.48,2,0,unknown,no,4581
32,1352,0,cellular,20,3.68,3,0,unknown,no,0
42,9009,0,cellular,20,2.25,2,0,unknown,no,0
47,140,0,cellular,20,2.47,2,0,unknown,no,0
30,19796,0,cellular,20,0.68,1,0,unknown,no,0
41,2585,0,telephone,20,2.65,2,0,unknown,no,0
31,2369,1,cellular,20,7.83,2,0,unknown,no,2369
42,8899,1,cellular,20,1.25,2,0,unknown,no,8899
33,2994,1,cellular,20,2.58,1,0,unknown,no,2994
52,361,0,cellular,20,2.45,1,0,unknown,no,0
32,3097,1,cellular,20,2.78,1,0,unknown,no,3097
32,2696,1,cellular,20,9.4,2,1,failure,no,2696
33,2360,1,cellular,20,4.47,1,0,unknown,no,2360
56,1448,1,telephone,20,0.27,1,0,unknown,no,1448
31,11839,1,cellular,20,8.88,2,0,unknown,no,11839
45,3559,1,cellular,20,4.4,1,0,unknown,no,3559
37,3051,1,cellular,20,5.05,4,0,unknown,no,3051
31,1887,0,cellular,20,3.75,2,1,failure,no,0
34,1310,0,cellular,20,1.5,3,0,unknown,no,0
54,10374,1,cellular,20,4.72,2,2,other,no,10374
57,4012,0,cellular,20,15.25,1,0,unknown,no,0
52,234,0,cellular,20,3.47,1,0,unknown,no,0
33,2975,1,cellular,20,3.45,1,0,unknown,no,2975
32,3658,1,cellular,20,0.93,4,0,unknown,no,3658
47,3533,1,cellular,20,5.32,1,2,failure,no,3533
34,1524,1,cellular,20,0.95,3,0,unknown,no,1524
45,5461,1,cellular,20,14.02,2,0,unknown,yes,5461
32,2185,0,cellular,20,5.9,2,0,unknown,no,0
52,7119,0,telephone,20,14.52,3,0,unknown,yes,0
55,3459,1,cellular,20,1.47,2,3,other,no,3459
31,297,1,cellular,20,4.65,2,0,unknown,no,297
59,12270,0,cellular,20,3,2,0,unknown,no,0
37,3370,1,cellular,20,2.6,4,0,unknown,no,3370
30,186,1,cellular,20,3.92,3,0,unknown,no,186
31,13711,1,cellular,20,25.53,3,0,unknown,yes,13711
38,-3,0,cellular,20,4.18,2,3,failure,no,0
33,925,0,cellular,20,14.73,3,0,unknown,no,0
59,2034,0,cellular,20,3.63,2,0,unknown,no,0
41,3803,1,cellular,20,10.18,3,0,unknown,no,3803
53,10,0,cellular,20,1.25,3,0,unknown,no,0
36,655,0,cellular,20,16.43,6,0,unknown,no,0
30,1379,0,cellular,20,2.87,2,0,unknown,no,0
35,142,1,cellular,20,5.25,2,4,failure,no,142
30,392,1,cellular,20,1.95,3,0,unknown,no,392
38,96,1,cellular,20,2.52,3,0,unknown,no,96
54,641,1,cellular,20,6.65,2,0,unknown,no,641
40,1527,0,cellular,20,5.28,2,0,unknown,no,0
59,5314,0,cellular,20,1.93,2,0,unknown,no,0
32,5075,1,telephone,20,1.5,2,0,unknown,no,5075
36,943,0,cellular,20,1.92,3,0,unknown,no,0
31,6290,0,cellular,20,5.05,2,0,unknown,no,0
39,889,0,cellular,20,1.3,2,4,failure,no,0
36,75,0,cellular,20,1.62,2,0,unknown,no,0
54,3859,0,cellular,20,1.73,3,0,unknown,no,0
46,2514,1,cellular,20,1.13,2,0,unknown,no,2514
44,6285,1,cellular,20,2.27,3,2,other,no,6285
32,3774,1,cellular,20,9.85,3,0,unknown,no,3774
35,1070,0,cellular,20,4.18,2,0,unknown,no,0
36,54,1,cellular,20,5.92,6,0,unknown,no,54
57,0,1,cellular,20,3.85,2,0,unknown,no,0
31,-208,1,cellular,20,4.18,4,0,unknown,no,-208
37,3572,1,cellular,20,5.68,2,0,unknown,no,3572
46,778,1,cellular,20,1.77,3,0,unknown,no,778
32,6059,1,cellular,20,1.83,2,0,unknown,no,6059
58,5618,1,cellular,20,6.02,2,1,failure,no,5618
36,0,1,cellular,20,6.3,8,0,unknown,no,0
38,77,0,cellular,20,7.35,4,0,unknown,no,0
56,12,0,cellular,20,4.7,2,1,failure,no,0
34,1611,0,telephone,20,3.28,7,0,unknown,no,0
35,-394,1,cellular,20,3.62,3,0,unknown,no,-394
53,1480,1,cellular,20,1.58,2,0,unknown,no,1480
51,4712,0,telephone,20,2.87,2,0,unknown,no,0
38,1906,0,cellular,20,3.5,2,0,unknown,no,0
31,-35,0,cellular,20,15.87,2,0,unknown,yes,0
31,7518,1,cellular,20,5.53,3,0,unknown,no,7518
50,719,0,cellular,20,1.95,6,0,unknown,no,0
40,5248,1,cellular,20,3.23,4,8,other,no,5248
44,53,1,cellular,20,3.88,4,0,unknown,no,53
31,314,1,cellular,20,22.35,3,7,failure,yes,314
35,0,1,cellular,20,3.28,4,1,failure,no,0
51,5206,1,cellular,20,2.8,3,0,unknown,no,5206
47,2830,1,telephone,20,11.88,6,0,unknown,no,2830
41,650,1,cellular,20,40.33,3,0,unknown,yes,650
51,7464,0,cellular,20,2.93,2,0,unknown,no,0
35,7242,0,telephone,20,3.58,3,0,unknown,no,0
34,4436,1,cellular,20,4.87,2,6,failure,no,4436
43,744,0,cellular,20,1.5,4,4,failure,no,0
32,5252,1,cellular,20,3.87,2,2,failure,no,5252
53,3398,0,telephone,20,1.47,6,13,other,no,0
31,2304,1,cellular,20,4.28,2,0,unknown,no,2304
39,18508,0,cellular,20,26.63,4,0,unknown,yes,0
53,2679,0,cellular,20,4.92,3,0,unknown,yes,0
51,4178,1,cellular,20,2.78,4,1,failure,no,4178
47,7741,1,cellular,20,11.55,3,0,unknown,no,7741
59,1896,0,telephone,20,2.23,9,0,unknown,no,0
35,5639,1,cellular,20,15.75,2,0,unknown,yes,5639
56,4763,1,telephone,20,3.88,4,6,failure,no,4763
48,387,0,telephone,20,12.68,3,0,unknown,no,0
56,1437,1,cellular,20,6.12,8,0,unknown,no,1437
33,3379,0,cellular,20,4.83,3,0,unknown,no,0
30,212,1,cellular,20,6.17,2,0,unknown,no,212
33,4404,1,cellular,20,12.77,3,0,unknown,no,4404
42,723,0,cellular,20,4.97,2,2,other,no,0
45,816,0,cellular,20,4.65,3,0,unknown,no,0
33,1782,1,cellular,20,7.28,4,0,unknown,no,1782
